c_val,n,d,method,value
-0.11992423352859,50,10,"Analytical
expression",7.08143907671601
-0.11811460606769,50,10,"Analytical
expression",6.47582769807563
-0.116304978606791,50,10,"Analytical
expression",5.92782956928079
-0.114495351145891,50,10,"Analytical
expression",5.43153765267975
-0.112685723684992,50,10,"Analytical
expression",4.98168820361814
-0.110876096224092,50,10,"Analytical
expression",4.57358707479596
-0.109066468763193,50,10,"Analytical
expression",4.2030448419445
-0.107256841302293,50,10,"Analytical
expression",3.86631965315858
-0.105447213841394,50,10,"Analytical
expression",3.56006684564285
-0.103637586380494,50,10,"Analytical
expression",3.28129449624852
-0.101827958919595,50,10,"Analytical
expression",3.02732417856253
-0.100018331458695,50,10,"Analytical
expression",2.79575629167757
-0.0982087039977954,50,10,"Analytical
expression",2.58443940602085
-0.0963990765368958,50,10,"Analytical
expression",2.39144314138959
-0.0945894490759963,50,10,"Analytical
expression",2.21503415304084
-0.0927798216150967,50,10,"Analytical
expression",2.0536548545289
-0.0909701941541972,50,10,"Analytical
expression",1.90590455202161
-0.0891605666932976,50,10,"Analytical
expression",1.77052270496169
-0.0873509392323981,50,10,"Analytical
expression",1.64637406295131
-0.0855413117714985,50,10,"Analytical
expression",1.53243545930226
-0.083731684310599,50,10,"Analytical
expression",1.42778406839229
-0.0819220568496994,50,10,"Analytical
expression",1.33158695730578
-0.0801124293887999,50,10,"Analytical
expression",1.24309178265049
-0.0783028019279003,50,10,"Analytical
expression",1.16161850130894
-0.0764931744670007,50,10,"Analytical
expression",1.08655197953248
-0.0746835470061012,50,10,"Analytical
expression",1.01733539850129
-0.0728739195452016,50,10,"Analytical
expression",0.953464366501917
-0.0710642920843021,50,10,"Analytical
expression",0.894481658430134
-0.0692546646234025,50,10,"Analytical
expression",0.839972512596163
-0.067445037162503,50,10,"Analytical
expression",0.789560422955154
-0.0656354097016034,50,10,"Analytical
expression",0.742903372047701
-0.0638257822407038,50,10,"Analytical
expression",0.699690456236993
-0.0620161547798043,50,10,"Analytical
expression",0.659638860377321
-0.0602065273189047,50,10,"Analytical
expression",0.62249114393643
-0.0583968998580052,50,10,"Analytical
expression",0.588012804903049
-0.0565872723971056,50,10,"Analytical
expression",0.555990091611786
-0.0547776449362061,50,10,"Analytical
expression",0.52622803597239
-0.0529680174753065,50,10,"Analytical
expression",0.498548684553493
-0.051158390014407,50,10,"Analytical
expression",0.472789506589623
-0.0493487625535074,50,10,"Analytical
expression",0.44880196029607
-0.0475391350926078,50,10,"Analytical
expression",0.426450200925366
-0.0457295076317083,50,10,"Analytical
expression",0.405609915813584
-0.0439198801708087,50,10,"Analytical
expression",0.386167273272165
-0.0421102527099092,50,10,"Analytical
expression",0.368017973606121
-0.0403006252490096,50,10,"Analytical
expression",0.351066391803652
-0.0384909977881101,50,10,"Analytical
expression",0.335224802564306
-0.0366813703272105,50,10,"Analytical
expression",0.320412679329436
-0.034871742866311,50,10,"Analytical
expression",0.306556059864401
-0.0330621154054114,50,10,"Analytical
expression",0.293586971729518
-0.0312524879445119,50,10,"Analytical
expression",0.281442911677592
-0.0294428604836123,50,10,"Analytical
expression",0.270066373639735
-0.0276332330227127,50,10,"Analytical
expression",0.259404420517021
-0.0258236055618132,50,10,"Analytical
expression",0.249408295490954
-0.0240139781009136,50,10,"Analytical
expression",0.240033069007681
-0.0222043506400141,50,10,"Analytical
expression",0.231237317985196
-0.0203947231791145,50,10,"Analytical
expression",0.222982834145052
-0.018585095718215,50,10,"Analytical
expression",0.215234358684712
-0.0167754682573154,50,10,"Analytical
expression",0.207959340788112
-0.0149658407964159,50,10,"Analytical
expression",0.201127717723657
-0.0131562133355163,50,10,"Analytical
expression",0.194711714504234
-0.0113465858746167,50,10,"Analytical
expression",0.188685661285657
-0.0095369584137172,50,10,"Analytical
expression",0.183025826860836
-0.00772733095281764,50,10,"Analytical
expression",0.177710266769207
-0.00591770349191809,50,10,"Analytical
expression",0.17271868468656
-0.00410807603101854,50,10,"Analytical
expression",0.168032305891123
-0.00229844857011896,50,10,"Analytical
expression",0.163633761719248
-0.000488821109219412,50,10,"Analytical
expression",0.159506984029708
0.00132080635168014,50,10,"Analytical
expression",0.155637108790624
0.00313043381257969,50,10,"Analytical
expression",0.152010387988692
0.00494006127347924,50,10,"Analytical
expression",0.148614109137499
0.00674968873437881,50,10,"Analytical
expression",0.145436521731277
0.00855931619527836,50,10,"Analytical
expression",0.142466770053284
0.0103689436561779,50,10,"Analytical
expression",0.139694831804718
0.0121785711170775,50,10,"Analytical
expression",0.137111462071403
0.013988198577977,50,10,"Analytical
expression",0.134708142191939
0.0157978260388766,50,10,"Analytical
expression",0.132477033133134
0.0176074534997761,50,10,"Analytical
expression",0.130410933016755
0.0194170809606757,50,10,"Analytical
expression",0.128503238476368
0.0212267084215752,50,10,"Analytical
expression",0.126747909554677
0.0230363358824748,50,10,"Analytical
expression",0.125139437880586
0.0248459633433744,50,10,"Analytical
expression",0.123672817891606
0.0266555908042739,50,10,"Analytical
expression",0.122343520891311
0.0284652182651735,50,10,"Analytical
expression",0.121147471753761
0.030274845726073,50,10,"Analytical
expression",0.120081028107185
0.0320844731869726,50,10,"Analytical
expression",0.119140961848101
0.0338941006478721,50,10,"Analytical
expression",0.118324442854516
0.0357037281087717,50,10,"Analytical
expression",0.117629024783183
0.0375133555696713,50,10,"Analytical
expression",0.117052632851077
0.0393229830305708,50,10,"Analytical
expression",0.116593553515669
0.0411326104914704,50,10,"Analytical
expression",0.116250425982092
0.0429422379523699,50,10,"Analytical
expression",0.116022235478256
0.0447518654132695,50,10,"Analytical
expression",0.115908308251379
0.046561492874169,50,10,"Analytical
expression",0.115908308251379
0.0483711203350686,50,10,"Analytical
expression",0.116022235478256
0.0501807477959681,50,10,"Analytical
expression",0.116250425982092
0.0519903752568677,50,10,"Analytical
expression",0.116593553515669
0.0538000027177673,50,10,"Analytical
expression",0.117052632851077
0.0556096301786668,50,10,"Analytical
expression",0.117629024783183
0.0574192576395664,50,10,"Analytical
expression",0.118324442854516
0.0592288851004659,50,10,"Analytical
expression",0.119140961848101
0.0610385125613655,50,10,"Analytical
expression",0.120081028107185
0.062848140022265,50,10,"Analytical
expression",0.121147471753761
0.0646577674831646,50,10,"Analytical
expression",0.122343520891311
0.0664673949440641,50,10,"Analytical
expression",0.123672817891606
0.0682770224049637,50,10,"Analytical
expression",0.125139437880586
0.0700866498658632,50,10,"Analytical
expression",0.126747909554677
0.0718962773267628,50,10,"Analytical
expression",0.128503238476368
0.0737059047876623,50,10,"Analytical
expression",0.130410933016755
0.0755155322485619,50,10,"Analytical
expression",0.132477033133134
0.0773251597094615,50,10,"Analytical
expression",0.134708142191939
0.079134787170361,50,10,"Analytical
expression",0.137111462071403
0.0809444146312606,50,10,"Analytical
expression",0.139694831804718
0.0827540420921601,50,10,"Analytical
expression",0.142466770053284
0.0845636695530597,50,10,"Analytical
expression",0.145436521731277
0.0863732970139592,50,10,"Analytical
expression",0.148614109137499
0.0881829244748588,50,10,"Analytical
expression",0.152010387988692
0.0899925519357583,50,10,"Analytical
expression",0.155637108790624
0.0918021793966579,50,10,"Analytical
expression",0.159506984029708
0.0936118068575575,50,10,"Analytical
expression",0.163633761719248
0.095421434318457,50,10,"Analytical
expression",0.168032305891123
0.0972310617793566,50,10,"Analytical
expression",0.17271868468656
0.0990406892402561,50,10,"Analytical
expression",0.177710266769207
0.100850316701156,50,10,"Analytical
expression",0.183025826860836
0.102659944162055,50,10,"Analytical
expression",0.188685661285657
0.104469571622955,50,10,"Analytical
expression",0.194711714504234
0.106279199083854,50,10,"Analytical
expression",0.201127717723657
0.108088826544754,50,10,"Analytical
expression",0.207959340788112
0.109898454005653,50,10,"Analytical
expression",0.215234358684712
0.111708081466553,50,10,"Analytical
expression",0.222982834145052
0.113517708927453,50,10,"Analytical
expression",0.231237317985196
0.115327336388352,50,10,"Analytical
expression",0.24003306900768
0.117136963849252,50,10,"Analytical
expression",0.249408295490954
0.118946591310151,50,10,"Analytical
expression",0.259404420517021
0.120756218771051,50,10,"Analytical
expression",0.270066373639735
0.12256584623195,50,10,"Analytical
expression",0.281442911677592
0.12437547369285,50,10,"Analytical
expression",0.293586971729518
0.126185101153749,50,10,"Analytical
expression",0.306556059864401
0.127994728614649,50,10,"Analytical
expression",0.320412679329436
0.129804356075549,50,10,"Analytical
expression",0.335224802564306
0.131613983536448,50,10,"Analytical
expression",0.351066391803652
0.133423610997348,50,10,"Analytical
expression",0.368017973606122
0.135233238458247,50,10,"Analytical
expression",0.386167273272165
0.137042865919147,50,10,"Analytical
expression",0.405609915813584
0.138852493380046,50,10,"Analytical
expression",0.426450200925366
0.140662120840946,50,10,"Analytical
expression",0.44880196029607
0.142471748301845,50,10,"Analytical
expression",0.472789506589623
0.144281375762745,50,10,"Analytical
expression",0.498548684553492
0.146091003223645,50,10,"Analytical
expression",0.52622803597239
0.147900630684544,50,10,"Analytical
expression",0.555990091611786
0.149710258145444,50,10,"Analytical
expression",0.588012804903048
0.151519885606343,50,10,"Analytical
expression",0.62249114393643
0.153329513067243,50,10,"Analytical
expression",0.659638860377322
0.155139140528142,50,10,"Analytical
expression",0.699690456236993
0.156948767989042,50,10,"Analytical
expression",0.742903372047701
0.158758395449941,50,10,"Analytical
expression",0.789560422955154
0.160568022910841,50,10,"Analytical
expression",0.839972512596163
0.162377650371741,50,10,"Analytical
expression",0.894481658430134
0.16418727783264,50,10,"Analytical
expression",0.953464366501917
0.16599690529354,50,10,"Analytical
expression",1.01733539850129
0.167806532754439,50,10,"Analytical
expression",1.08655197953248
0.169616160215339,50,10,"Analytical
expression",1.16161850130894
0.171425787676238,50,10,"Analytical
expression",1.2430917826505
0.173235415137138,50,10,"Analytical
expression",1.33158695730578
0.175045042598037,50,10,"Analytical
expression",1.42778406839229
0.176854670058937,50,10,"Analytical
expression",1.53243545930226
0.178664297519837,50,10,"Analytical
expression",1.64637406295131
0.180473924980736,50,10,"Analytical
expression",1.77052270496169
0.182283552441636,50,10,"Analytical
expression",1.90590455202161
0.184093179902535,50,10,"Analytical
expression",2.0536548545289
0.185902807363435,50,10,"Analytical
expression",2.21503415304084
0.187712434824334,50,10,"Analytical
expression",2.39144314138959
0.189522062285234,50,10,"Analytical
expression",2.58443940602085
0.191331689746133,50,10,"Analytical
expression",2.79575629167756
0.193141317207033,50,10,"Analytical
expression",3.02732417856254
0.194950944667933,50,10,"Analytical
expression",3.28129449624852
0.196760572128832,50,10,"Analytical
expression",3.56006684564285
0.198570199589732,50,10,"Analytical
expression",3.86631965315859
0.200379827050631,50,10,"Analytical
expression",4.2030448419445
0.202189454511531,50,10,"Analytical
expression",4.57358707479596
0.20399908197243,50,10,"Analytical
expression",4.98168820361815
0.20580870943333,50,10,"Analytical
expression",5.43153765267975
0.207618336894229,50,10,"Analytical
expression",5.92782956928079
0.209427964355129,50,10,"Analytical
expression",6.47582769807564
0.211237591816029,50,10,"Analytical
expression",7.08143907671601
0.213047219276928,50,10,"Analytical
expression",7.75129781370456
0.214856846737828,50,10,"Analytical
expression",8.49286039787127
0.216666474198727,50,10,"Analytical
expression",9.31451420677412
0.218476101659627,50,10,"Analytical
expression",10.2257011333309
0.220285729120526,50,10,"Analytical
expression",11.2370585416606
0.222095356581426,50,10,"Analytical
expression",12.3605801009279
0.223904984042325,50,10,"Analytical
expression",13.6097994375189
0.225714611503225,50,10,"Analytical
expression",15
-0.200634959311251,100,10,"Analytical
expression",15
-0.199404218757647,100,10,"Analytical
expression",13.7093172904895
-0.198173478204042,100,10,"Analytical
expression",12.5410846167241
-0.196942737650437,100,10,"Analytical
expression",11.48283355252
-0.195711997096832,100,10,"Analytical
expression",10.523440320326
-0.194481256543227,100,10,"Analytical
expression",9.65297355991032
-0.193250515989623,100,10,"Analytical
expression",8.86256007599035
-0.192019775436018,100,10,"Analytical
expression",8.14426636027831
-0.190789034882413,100,10,"Analytical
expression",7.49099396301098
-0.189558294328808,100,10,"Analytical
expression",6.89638703205765
-0.188327553775204,100,10,"Analytical
expression",6.3547505490804
-0.187096813221599,100,10,"Analytical
expression",5.86097797619464
-0.185866072667994,100,10,"Analytical
expression",5.41048718679969
-0.184635332114389,100,10,"Analytical
expression",4.99916369387679
-0.183404591560784,100,10,"Analytical
expression",4.62331031081012
-0.18217385100718,100,10,"Analytical
expression",4.27960248602867
-0.180943110453575,100,10,"Analytical
expression",3.96504864553118
-0.17971236989997,100,10,"Analytical
expression",3.67695495840226
-0.178481629346365,100,10,"Analytical
expression",3.41289401128143
-0.177250888792761,100,10,"Analytical
expression",3.17067693972886
-0.176020148239156,100,10,"Analytical
expression",2.94832861868651
-0.174789407685551,100,10,"Analytical
expression",2.74406556175463
-0.173558667131946,100,10,"Analytical
expression",2.55627622065287
-0.172327926578341,100,10,"Analytical
expression",2.38350341276082
