n,d,coord1,coord2,sim,theta_star_coord1,theta_star_coord2,covered
1000,2,-0.086,-0.012,2,0,0,1
1000,2,-0.086,-0.011,2,0,0,1
1000,2,-0.086,-0.01,2,0,0,1
1000,2,-0.086,-0.00900000000000001,2,0,0,1
1000,2,-0.086,-0.00800000000000001,2,0,0,1
1000,2,-0.086,-0.00700000000000001,2,0,0,1
1000,2,-0.086,-0.00600000000000001,2,0,0,1
1000,2,-0.086,-0.005,2,0,0,1
1000,2,-0.086,-0.004,2,0,0,1
1000,2,-0.086,-0.003,2,0,0,1
1000,2,-0.086,-0.002,2,0,0,1
1000,2,-0.086,-0.001,2,0,0,1
1000,2,-0.086,0,2,0,0,1
1000,2,-0.086,0.001,2,0,0,1
1000,2,-0.086,0.002,2,0,0,1
1000,2,-0.086,0.003,2,0,0,1
1000,2,-0.086,0.004,2,0,0,1
1000,2,-0.086,0.005,2,0,0,1
1000,2,-0.086,0.00600000000000001,2,0,0,1
1000,2,-0.086,0.00700000000000001,2,0,0,1
1000,2,-0.086,0.00800000000000001,2,0,0,1
1000,2,-0.086,0.00900000000000001,2,0,0,1
1000,2,-0.086,0.01,2,0,0,1
1000,2,-0.086,0.011,2,0,0,1
1000,2,-0.086,0.012,2,0,0,1
1000,2,-0.086,0.013,2,0,0,1
1000,2,-0.086,0.014,2,0,0,1
1000,2,-0.086,0.015,2,0,0,1
1000,2,-0.086,0.016,2,0,0,1
1000,2,-0.086,0.017,2,0,0,1
1000,2,-0.086,0.018,2,0,0,1
1000,2,-0.086,0.019,2,0,0,1
1000,2,-0.086,0.02,2,0,0,1
1000,2,-0.086,0.021,2,0,0,1
1000,2,-0.086,0.022,2,0,0,1
1000,2,-0.086,0.023,2,0,0,1
1000,2,-0.086,0.024,2,0,0,1
1000,2,-0.086,0.025,2,0,0,1
1000,2,-0.086,0.026,2,0,0,1
1000,2,-0.086,0.027,2,0,0,1
1000,2,-0.086,0.028,2,0,0,1
1000,2,-0.086,0.029,2,0,0,1
1000,2,-0.086,0.03,2,0,0,1
1000,2,-0.086,0.031,2,0,0,1
1000,2,-0.086,0.032,2,0,0,1
1000,2,-0.086,0.033,2,0,0,1
1000,2,-0.086,0.034,2,0,0,1
1000,2,-0.086,0.035,2,0,0,1
1000,2,-0.086,0.036,2,0,0,1
1000,2,-0.086,0.037,2,0,0,1
1000,2,-0.086,0.038,2,0,0,1
1000,2,-0.086,0.039,2,0,0,1
1000,2,-0.086,0.04,2,0,0,1
1000,2,-0.086,0.041,2,0,0,1
1000,2,-0.086,0.042,2,0,0,1
1000,2,-0.086,0.043,2,0,0,1
1000,2,-0.086,0.044,2,0,0,1
1000,2,-0.086,0.045,2,0,0,1
1000,2,-0.086,0.046,2,0,0,1
1000,2,-0.086,0.047,2,0,0,1
1000,2,-0.086,0.048,2,0,0,1
1000,2,-0.086,0.049,2,0,0,1
1000,2,-0.086,0.05,2,0,0,1
1000,2,-0.086,0.051,2,0,0,1
1000,2,-0.086,0.052,2,0,0,1
1000,2,-0.086,0.053,2,0,0,1
1000,2,-0.086,0.054,2,0,0,1
1000,2,-0.085,-0.077,2,0,0,1
1000,2,-0.085,-0.076,2,0,0,1
1000,2,-0.085,-0.075,2,0,0,1
1000,2,-0.085,-0.074,2,0,0,1
1000,2,-0.085,-0.073,2,0,0,1
1000,2,-0.085,-0.072,2,0,0,1
1000,2,-0.085,-0.071,2,0,0,1
1000,2,-0.085,-0.07,2,0,0,1
1000,2,-0.085,-0.069,2,0,0,1
1000,2,-0.085,-0.068,2,0,0,1
1000,2,-0.085,-0.067,2,0,0,1
1000,2,-0.085,-0.066,2,0,0,1
1000,2,-0.085,-0.065,2,0,0,1
1000,2,-0.085,-0.064,2,0,0,1
1000,2,-0.085,-0.063,2,0,0,1
1000,2,-0.085,-0.062,2,0,0,1
1000,2,-0.085,-0.061,2,0,0,1
1000,2,-0.085,-0.06,2,0,0,1
1000,2,-0.085,-0.059,2,0,0,1
1000,2,-0.085,-0.058,2,0,0,1
1000,2,-0.085,-0.057,2,0,0,1
1000,2,-0.085,-0.056,2,0,0,1
1000,2,-0.085,-0.055,2,0,0,1
1000,2,-0.085,-0.054,2,0,0,1
1000,2,-0.085,-0.053,2,0,0,1
1000,2,-0.085,-0.052,2,0,0,1
1000,2,-0.085,-0.051,2,0,0,1
1000,2,-0.085,-0.05,2,0,0,1
1000,2,-0.085,-0.049,2,0,0,1
1000,2,-0.085,-0.048,2,0,0,1
1000,2,-0.085,-0.047,2,0,0,1
1000,2,-0.085,-0.046,2,0,0,1
1000,2,-0.085,-0.045,2,0,0,1
1000,2,-0.085,-0.044,2,0,0,1
1000,2,-0.085,-0.043,2,0,0,1
1000,2,-0.085,-0.042,2,0,0,1
1000,2,-0.085,-0.041,2,0,0,1
1000,2,-0.085,-0.04,2,0,0,1
1000,2,-0.085,-0.039,2,0,0,1
1000,2,-0.085,-0.038,2,0,0,1
1000,2,-0.085,-0.037,2,0,0,1
1000,2,-0.085,-0.036,2,0,0,1
1000,2,-0.085,-0.035,2,0,0,1
1000,2,-0.085,-0.034,2,0,0,1
1000,2,-0.085,-0.033,2,0,0,1
1000,2,-0.085,-0.032,2,0,0,1
1000,2,-0.085,-0.031,2,0,0,1
1000,2,-0.085,-0.03,2,0,0,1
1000,2,-0.085,-0.029,2,0,0,1
1000,2,-0.085,-0.028,2,0,0,1
1000,2,-0.085,-0.027,2,0,0,1
1000,2,-0.085,-0.026,2,0,0,1
1000,2,-0.085,-0.025,2,0,0,1
1000,2,-0.085,-0.024,2,0,0,1
1000,2,-0.085,-0.023,2,0,0,1
1000,2,-0.085,-0.022,2,0,0,1
1000,2,-0.085,-0.021,2,0,0,1
1000,2,-0.085,-0.02,2,0,0,1
1000,2,-0.085,-0.019,2,0,0,1
1000,2,-0.085,-0.018,2,0,0,1
1000,2,-0.085,-0.017,2,0,0,1
1000,2,-0.085,-0.016,2,0,0,1
1000,2,-0.085,-0.015,2,0,0,1
1000,2,-0.085,-0.014,2,0,0,1
1000,2,-0.085,-0.013,2,0,0,1
1000,2,-0.085,-0.012,2,0,0,1
1000,2,-0.085,-0.011,2,0,0,1
1000,2,-0.085,-0.01,2,0,0,1
1000,2,-0.085,-0.00900000000000001,2,0,0,1
1000,2,-0.085,-0.00800000000000001,2,0,0,1
1000,2,-0.085,-0.00700000000000001,2,0,0,1
1000,2,-0.085,-0.00600000000000001,2,0,0,1
1000,2,-0.085,-0.005,2,0,0,1
1000,2,-0.085,-0.004,2,0,0,1
1000,2,-0.085,-0.003,2,0,0,1
1000,2,-0.085,-0.002,2,0,0,1
1000,2,-0.085,-0.001,2,0,0,1
1000,2,-0.085,0,2,0,0,1
1000,2,-0.085,0.001,2,0,0,1
1000,2,-0.085,0.002,2,0,0,1
1000,2,-0.085,0.003,2,0,0,1
1000,2,-0.085,0.004,2,0,0,1
1000,2,-0.085,0.005,2,0,0,1
1000,2,-0.085,0.00600000000000001,2,0,0,1
1000,2,-0.085,0.00700000000000001,2,0,0,1
1000,2,-0.085,0.00800000000000001,2,0,0,1
1000,2,-0.085,0.00900000000000001,2,0,0,1
1000,2,-0.085,0.01,2,0,0,1
1000,2,-0.085,0.011,2,0,0,1
1000,2,-0.085,0.012,2,0,0,1
1000,2,-0.085,0.013,2,0,0,1
1000,2,-0.085,0.014,2,0,0,1
1000,2,-0.085,0.015,2,0,0,1
1000,2,-0.085,0.016,2,0,0,1
1000,2,-0.085,0.017,2,0,0,1
1000,2,-0.085,0.018,2,0,0,1
1000,2,-0.085,0.019,2,0,0,1
1000,2,-0.085,0.02,2,0,0,1
1000,2,-0.085,0.021,2,0,0,1
1000,2,-0.085,0.022,2,0,0,1
1000,2,-0.085,0.023,2,0,0,1
1000,2,-0.085,0.024,2,0,0,1
1000,2,-0.085,0.025,2,0,0,1
1000,2,-0.085,0.026,2,0,0,1
1000,2,-0.085,0.027,2,0,0,1
1000,2,-0.085,0.028,2,0,0,1
1000,2,-0.085,0.029,2,0,0,1
1000,2,-0.085,0.03,2,0,0,1
1000,2,-0.085,0.031,2,0,0,1
1000,2,-0.085,0.032,2,0,0,1
1000,2,-0.085,0.033,2,0,0,1
1000,2,-0.085,0.034,2,0,0,1
1000,2,-0.085,0.035,2,0,0,1
1000,2,-0.085,0.036,2,0,0,1
1000,2,-0.085,0.037,2,0,0,1
1000,2,-0.085,0.038,2,0,0,1
1000,2,-0.085,0.039,2,0,0,1
1000,2,-0.085,0.04,2,0,0,1
1000,2,-0.085,0.041,2,0,0,1
1000,2,-0.085,0.042,2,0,0,1
1000,2,-0.085,0.043,2,0,0,1
1000,2,-0.085,0.044,2,0,0,1
1000,2,-0.085,0.045,2,0,0,1
1000,2,-0.085,0.046,2,0,0,1
1000,2,-0.085,0.047,2,0,0,1
1000,2,-0.085,0.048,2,0,0,1
1000,2,-0.085,0.049,2,0,0,1
1000,2,-0.085,0.05,2,0,0,1
1000,2,-0.085,0.051,2,0,0,1
1000,2,-0.085,0.052,2,0,0,1
1000,2,-0.085,0.053,2,0,0,1
1000,2,-0.085,0.054,2,0,0,1
1000,2,-0.084,-0.078,2,0,0,1
1000,2,-0.084,-0.077,2,0,0,1
1000,2,-0.084,-0.076,2,0,0,1
1000,2,-0.084,-0.075,2,0,0,1
1000,2,-0.084,-0.074,2,0,0,1
1000,2,-0.084,-0.073,2,0,0,1
1000,2,-0.084,-0.072,2,0,0,1
1000,2,-0.084,-0.071,2,0,0,1
1000,2,-0.084,-0.07,2,0,0,1
1000,2,-0.084,-0.069,2,0,0,1
1000,2,-0.084,-0.068,2,0,0,1
1000,2,-0.084,-0.067,2,0,0,1
1000,2,-0.084,-0.066,2,0,0,1
1000,2,-0.084,-0.065,2,0,0,1
1000,2,-0.084,-0.064,2,0,0,1
1000,2,-0.084,-0.063,2,0,0,1
1000,2,-0.084,-0.062,2,0,0,1
1000,2,-0.084,-0.061,2,0,0,1
1000,2,-0.084,-0.06,2,0,0,1
1000,2,-0.084,-0.059,2,0,0,1
1000,2,-0.084,-0.058,2,0,0,1
1000,2,-0.084,-0.057,2,0,0,1
1000,2,-0.084,-0.056,2,0,0,1
1000,2,-0.084,-0.055,2,0,0,1
1000,2,-0.084,-0.054,2,0,0,1
1000,2,-0.084,-0.053,2,0,0,1
1000,2,-0.084,-0.052,2,0,0,1
1000,2,-0.084,-0.051,2,0,0,1
1000,2,-0.084,-0.05,2,0,0,1
1000,2,-0.084,-0.049,2,0,0,1
1000,2,-0.084,-0.048,2,0,0,1
1000,2,-0.084,-0.047,2,0,0,1
1000,2,-0.084,-0.046,2,0,0,1
1000,2,-0.084,-0.045,2,0,0,1
1000,2,-0.084,-0.044,2,0,0,1
1000,2,-0.084,-0.043,2,0,0,1
1000,2,-0.084,-0.042,2,0,0,1
1000,2,-0.084,-0.041,2,0,0,1
1000,2,-0.084,-0.04,2,0,0,1
1000,2,-0.084,-0.039,2,0,0,1
1000,2,-0.084,-0.038,2,0,0,1
1000,2,-0.084,-0.037,2,0,0,1
1000,2,-0.084,-0.036,2,0,0,1
1000,2,-0.084,-0.035,2,0,0,1
1000,2,-0.084,-0.034,2,0,0,1
1000,2,-0.084,-0.033,2,0,0,1
1000,2,-0.084,-0.032,2,0,0,1
1000,2,-0.084,-0.031,2,0,0,1
1000,2,-0.084,-0.03,2,0,0,1
1000,2,-0.084,-0.029,2,0,0,1
1000,2,-0.084,-0.028,2,0,0,1
1000,2,-0.084,-0.027,2,0,0,1
1000,2,-0.084,-0.026,2,0,0,1
1000,2,-0.084,-0.025,2,0,0,1
1000,2,-0.084,-0.024,2,0,0,1
1000,2,-0.084,-0.023,2,0,0,1
1000,2,-0.084,-0.022,2,0,0,1
1000,2,-0.084,-0.021,2,0,0,1
1000,2,-0.084,-0.02,2,0,0,1
1000,2,-0.084,-0.019,2,0,0,1
1000,2,-0.084,-0.018,2,0,0,1
1000,2,-0.084,-0.017,2,0,0,1
1000,2,-0.084,-0.016,2,0,0,1
1000,2,-0.084,-0.015,2,0,0,1
1000,2,-0.084,-0.014,2,0,0,1
1000,2,-0.084,-0.013,2,0,0,1
1000,2,-0.084,-0.012,2,0,0,1
1000,2,-0.084,-0.011,2,0,0,1
1000,2,-0.084,-0.01,2,0,0,1
1000,2,-0.084,-0.00900000000000001,2,0,0,1
1000,2,-0.084,-0.00800000000000001,2,0,0,1
1000,2,-0.084,-0.00700000000000001,2,0,0,1
1000,2,-0.084,-0.00600000000000001,2,0,0,1
1000,2,-0.084,-0.005,2,0,0,1
1000,2,-0.084,-0.004,2,0,0,1
1000,2,-0.084,-0.003,2,0,0,1
1000,2,-0.084,-0.002,2,0,0,1
1000,2,-0.084,-0.001,2,0,0,1
1000,2,-0.084,0,2,0,0,1
1000,2,-0.084,0.001,2,0,0,1
1000,2,-0.084,0.002,2,0,0,1
1000,2,-0.084,0.003,2,0,0,1
1000,2,-0.084,0.004,2,0,0,1
1000,2,-0.084,0.005,2,0,0,1
1000,2,-0.084,0.00600000000000001,2,0,0,1
1000,2,-0.084,0.00700000000000001,2,0,0,1
1000,2,-0.084,0.00800000000000001,2,0,0,1
1000,2,-0.084,0.00900000000000001,2,0,0,1
1000,2,-0.084,0.01,2,0,0,1
1000,2,-0.084,0.011,2,0,0,1
1000,2,-0.084,0.012,2,0,0,1
1000,2,-0.084,0.013,2,0,0,1
1000,2,-0.084,0.014,2,0,0,1
1000,2,-0.084,0.015,2,0,0,1
1000,2,-0.084,0.016,2,0,0,1
1000,2,-0.084,0.017,2,0,0,1
1000,2,-0.084,0.018,2,0,0,1
1000,2,-0.084,0.019,2,0,0,1
1000,2,-0.084,0.02,2,0,0,1
1000,2,-0.084,0.021,2,0,0,1
1000,2,-0.084,0.022,2,0,0,1
1000,2,-0.084,0.023,2,0,0,1
1000,2,-0.084,0.024,2,0,0,1
1000,2,-0.084,0.025,2,0,0,1
1000,2,-0.084,0.026,2,0,0,1
1000,2,-0.084,0.027,2,0,0,1
1000,2,-0.084,0.028,2,0,0,1
1000,2,-0.084,0.029,2,0,0,1
1000,2,-0.084,0.03,2,0,0,1
1000,2,-0.084,0.031,2,0,0,1
1000,2,-0.084,0.032,2,0,0,1
1000,2,-0.084,0.033,2,0,0,1
1000,2,-0.084,0.034,2,0,0,1
1000,2,-0.084,0.035,2,0,0,1
1000,2,-0.084,0.036,2,0,0,1
1000,2,-0.084,0.037,2,0,0,1
1000,2,-0.084,0.038,2,0,0,1
1000,2,-0.084,0.039,2,0,0,1
1000,2,-0.084,0.04,2,0,0,1
1000,2,-0.084,0.041,2,0,0,1
1000,2,-0.084,0.042,2,0,0,1
1000,2,-0.084,0.043,2,0,0,1
1000,2,-0.084,0.044,2,0,0,1
1000,2,-0.084,0.045,2,0,0,1
1000,2,-0.084,0.046,2,0,0,1
1000,2,-0.084,0.047,2,0,0,1
1000,2,-0.084,0.048,2,0,0,1
1000,2,-0.084,0.049,2,0,0,1
1000,2,-0.084,0.05,2,0,0,1
1000,2,-0.084,0.051,2,0,0,1
1000,2,-0.084,0.052,2,0,0,1
1000,2,-0.084,0.053,2,0,0,1
1000,2,-0.084,0.054,2,0,0,1
1000,2,-0.083,-0.078,2,0,0,1
1000,2,-0.083,-0.077,2,0,0,1
1000,2,-0.083,-0.076,2,0,0,1
1000,2,-0.083,-0.075,2,0,0,1
1000,2,-0.083,-0.074,2,0,0,1
1000,2,-0.083,-0.073,2,0,0,1
1000,2,-0.083,-0.072,2,0,0,1
1000,2,-0.083,-0.071,2,0,0,1
1000,2,-0.083,-0.07,2,0,0,1
1000,2,-0.083,-0.069,2,0,0,1
1000,2,-0.083,-0.068,2,0,0,1
1000,2,-0.083,-0.067,2,0,0,1
1000,2,-0.083,-0.066,2,0,0,1
1000,2,-0.083,-0.065,2,0,0,1
1000,2,-0.083,-0.064,2,0,0,1
1000,2,-0.083,-0.063,2,0,0,1
1000,2,-0.083,-0.062,2,0,0,1
1000,2,-0.083,-0.061,2,0,0,1
1000,2,-0.083,-0.06,2,0,0,1
1000,2,-0.083,-0.059,2,0,0,1
1000,2,-0.083,-0.058,2,0,0,1
1000,2,-0.083,-0.057,2,0,0,1
1000,2,-0.083,-0.056,2,0,0,1
1000,2,-0.083,-0.055,2,0,0,1
1000,2,-0.083,-0.054,2,0,0,1
1000,2,-0.083,-0.053,2,0,0,1
1000,2,-0.083,-0.052,2,0,0,1
1000,2,-0.083,-0.051,2,0,0,1
1000,2,-0.083,-0.05,2,0,0,1
1000,2,-0.083,-0.049,2,0,0,1
1000,2,-0.083,-0.048,2,0,0,1
1000,2,-0.083,-0.047,2,0,0,1
1000,2,-0.083,-0.046,2,0,0,1
1000,2,-0.083,-0.045,2,0,0,1
1000,2,-0.083,-0.044,2,0,0,1
1000,2,-0.083,-0.043,2,0,0,1
1000,2,-0.083,-0.042,2,0,0,1
1000,2,-0.083,-0.041,2,0,0,1
1000,2,-0.083,-0.04,2,0,0,1
1000,2,-0.083,-0.039,2,0,0,1
1000,2,-0.083,-0.038,2,0,0,1
1000,2,-0.083,-0.037,2,0,0,1
1000,2,-0.083,-0.036,2,0,0,1
1000,2,-0.083,-0.035,2,0,0,1
1000,2,-0.083,-0.034,2,0,0,1
1000,2,-0.083,-0.033,2,0,0,1
1000,2,-0.083,-0.032,2,0,0,1
1000,2,-0.083,-0.031,2,0,0,1
1000,2,-0.083,-0.03,2,0,0,1
1000,2,-0.083,-0.029,2,0,0,1
1000,2,-0.083,-0.028,2,0,0,1
1000,2,-0.083,-0.027,2,0,0,1
1000,2,-0.083,-0.026,2,0,0,1
1000,2,-0.083,-0.025,2,0,0,1
1000,2,-0.083,-0.024,2,0,0,1
1000,2,-0.083,-0.023,2,0,0,1
1000,2,-0.083,-0.022,2,0,0,1
1000,2,-0.083,-0.021,2,0,0,1
1000,2,-0.083,-0.02,2,0,0,1
1000,2,-0.083,-0.019,2,0,0,1
1000,2,-0.083,-0.018,2,0,0,1
1000,2,-0.083,-0.017,2,0,0,1
1000,2,-0.083,-0.016,2,0,0,1
1000,2,-0.083,-0.015,2,0,0,1
1000,2,-0.083,-0.014,2,0,0,1
1000,2,-0.083,-0.013,2,0,0,1
1000,2,-0.083,-0.012,2,0,0,1
1000,2,-0.083,-0.011,2,0,0,1
1000,2,-0.083,-0.01,2,0,0,1
1000,2,-0.083,-0.00900000000000001,2,0,0,1
1000,2,-0.083,-0.00800000000000001,2,0,0,1
1000,2,-0.083,-0.00700000000000001,2,0,0,1
1000,2,-0.083,-0.00600000000000001,2,0,0,1
1000,2,-0.083,-0.005,2,0,0,1
1000,2,-0.083,-0.004,2,0,0,1
1000,2,-0.083,-0.003,2,0,0,1
1000,2,-0.083,-0.002,2,0,0,1
1000,2,-0.083,-0.001,2,0,0,1
1000,2,-0.083,0,2,0,0,1
1000,2,-0.083,0.001,2,0,0,1
1000,2,-0.083,0.002,2,0,0,1
1000,2,-0.083,0.003,2,0,0,1
1000,2,-0.083,0.004,2,0,0,1
1000,2,-0.083,0.005,2,0,0,1
1000,2,-0.083,0.00600000000000001,2,0,0,1
1000,2,-0.083,0.00700000000000001,2,0,0,1
1000,2,-0.083,0.00800000000000001,2,0,0,1
1000,2,-0.083,0.00900000000000001,2,0,0,1
1000,2,-0.083,0.01,2,0,0,1
1000,2,-0.083,0.011,2,0,0,1
1000,2,-0.083,0.012,2,0,0,1
1000,2,-0.083,0.013,2,0,0,1
1000,2,-0.083,0.014,2,0,0,1
1000,2,-0.083,0.015,2,0,0,1
1000,2,-0.083,0.016,2,0,0,1
1000,2,-0.083,0.017,2,0,0,1
1000,2,-0.083,0.018,2,0,0,1
1000,2,-0.083,0.019,2,0,0,1
1000,2,-0.083,0.02,2,0,0,1
1000,2,-0.083,0.021,2,0,0,1
1000,2,-0.083,0.022,2,0,0,1
1000,2,-0.083,0.023,2,0,0,1
1000,2,-0.083,0.024,2,0,0,1
1000,2,-0.083,0.025,2,0,0,1
1000,2,-0.083,0.026,2,0,0,1
1000,2,-0.083,0.027,2,0,0,1
1000,2,-0.083,0.028,2,0,0,1
1000,2,-0.083,0.029,2,0,0,1
1000,2,-0.083,0.03,2,0,0,1
1000,2,-0.083,0.031,2,0,0,1
1000,2,-0.083,0.032,2,0,0,1
1000,2,-0.083,0.033,2,0,0,1
1000,2,-0.083,0.034,2,0,0,1
1000,2,-0.083,0.035,2,0,0,1
1000,2,-0.083,0.036,2,0,0,1
1000,2,-0.083,0.037,2,0,0,1
1000,2,-0.083,0.038,2,0,0,1
1000,2,-0.083,0.039,2,0,0,1
1000,2,-0.083,0.04,2,0,0,1
1000,2,-0.083,0.041,2,0,0,1
1000,2,-0.083,0.042,2,0,0,1
1000,2,-0.083,0.043,2,0,0,1
1000,2,-0.083,0.044,2,0,0,1
1000,2,-0.083,0.045,2,0,0,1
1000,2,-0.083,0.046,2,0,0,1
1000,2,-0.083,0.047,2,0,0,1
1000,2,-0.083,0.048,2,0,0,1
1000,2,-0.083,0.049,2,0,0,1
1000,2,-0.083,0.05,2,0,0,1
1000,2,-0.083,0.051,2,0,0,1
1000,2,-0.083,0.052,2,0,0,1
1000,2,-0.083,0.053,2,0,0,1
1000,2,-0.083,0.054,2,0,0,1
1000,2,-0.082,-0.078,2,0,0,1
1000,2,-0.082,-0.077,2,0,0,1
1000,2,-0.082,-0.076,2,0,0,1
1000,2,-0.082,-0.075,2,0,0,1
1000,2,-0.082,-0.074,2,0,0,1
1000,2,-0.082,-0.073,2,0,0,1
1000,2,-0.082,-0.072,2,0,0,1
1000,2,-0.082,-0.071,2,0,0,1
1000,2,-0.082,-0.07,2,0,0,1
1000,2,-0.082,-0.069,2,0,0,1
1000,2,-0.082,-0.068,2,0,0,1
1000,2,-0.082,-0.067,2,0,0,1
1000,2,-0.082,-0.066,2,0,0,1
1000,2,-0.082,-0.065,2,0,0,1
1000,2,-0.082,-0.064,2,0,0,1
1000,2,-0.082,-0.063,2,0,0,1
1000,2,-0.082,-0.062,2,0,0,1
1000,2,-0.082,-0.061,2,0,0,1
1000,2,-0.082,-0.06,2,0,0,1
1000,2,-0.082,-0.059,2,0,0,1
1000,2,-0.082,-0.058,2,0,0,1
1000,2,-0.082,-0.057,2,0,0,1
1000,2,-0.082,-0.056,2,0,0,1
1000,2,-0.082,-0.055,2,0,0,1
1000,2,-0.082,-0.054,2,0,0,1
1000,2,-0.082,-0.053,2,0,0,1
1000,2,-0.082,-0.052,2,0,0,1
1000,2,-0.082,-0.051,2,0,0,1
1000,2,-0.082,-0.05,2,0,0,1
1000,2,-0.082,-0.049,2,0,0,1
1000,2,-0.082,-0.048,2,0,0,1
1000,2,-0.082,-0.047,2,0,0,1
1000,2,-0.082,-0.046,2,0,0,1
1000,2,-0.082,-0.045,2,0,0,1
1000,2,-0.082,-0.044,2,0,0,1
1000,2,-0.082,-0.043,2,0,0,1
1000,2,-0.082,-0.042,2,0,0,1
1000,2,-0.082,-0.041,2,0,0,1
1000,2,-0.082,-0.04,2,0,0,1
1000,2,-0.082,-0.039,2,0,0,1
1000,2,-0.082,-0.038,2,0,0,1
1000,2,-0.082,-0.037,2,0,0,1
1000,2,-0.082,-0.036,2,0,0,1
1000,2,-0.082,-0.035,2,0,0,1
1000,2,-0.082,-0.034,2,0,0,1
1000,2,-0.082,-0.033,2,0,0,1
1000,2,-0.082,-0.032,2,0,0,1
1000,2,-0.082,-0.031,2,0,0,1
1000,2,-0.082,-0.03,2,0,0,1
1000,2,-0.082,-0.029,2,0,0,1
1000,2,-0.082,-0.028,2,0,0,1
1000,2,-0.082,-0.027,2,0,0,1
1000,2,-0.082,-0.026,2,0,0,1
1000,2,-0.082,-0.025,2,0,0,1
1000,2,-0.082,-0.024,2,0,0,1
1000,2,-0.082,-0.023,2,0,0,1
1000,2,-0.082,-0.022,2,0,0,1
1000,2,-0.082,-0.021,2,0,0,1
1000,2,-0.082,-0.02,2,0,0,1
1000,2,-0.082,-0.019,2,0,0,1
1000,2,-0.082,-0.018,2,0,0,1
1000,2,-0.082,-0.017,2,0,0,1
1000,2,-0.082,-0.016,2,0,0,1
1000,2,-0.082,-0.015,2,0,0,1
1000,2,-0.082,-0.014,2,0,0,1
1000,2,-0.082,-0.013,2,0,0,1
1000,2,-0.082,-0.012,2,0,0,1
1000,2,-0.082,-0.011,2,0,0,1
1000,2,-0.082,-0.01,2,0,0,1
1000,2,-0.082,-0.00900000000000001,2,0,0,1
1000,2,-0.082,-0.00800000000000001,2,0,0,1
1000,2,-0.082,-0.00700000000000001,2,0,0,1
1000,2,-0.082,-0.00600000000000001,2,0,0,1
1000,2,-0.082,-0.005,2,0,0,1
1000,2,-0.082,-0.004,2,0,0,1
1000,2,-0.082,-0.003,2,0,0,1
1000,2,-0.082,-0.002,2,0,0,1
1000,2,-0.082,-0.001,2,0,0,1
1000,2,-0.082,0,2,0,0,1
1000,2,-0.082,0.001,2,0,0,1
1000,2,-0.082,0.002,2,0,0,1
1000,2,-0.082,0.003,2,0,0,1
1000,2,-0.082,0.004,2,0,0,1
1000,2,-0.082,0.005,2,0,0,1
1000,2,-0.082,0.00600000000000001,2,0,0,1
1000,2,-0.082,0.00700000000000001,2,0,0,1
1000,2,-0.082,0.00800000000000001,2,0,0,1
1000,2,-0.082,0.00900000000000001,2,0,0,1
1000,2,-0.082,0.01,2,0,0,1
1000,2,-0.082,0.011,2,0,0,1
1000,2,-0.082,0.012,2,0,0,1
1000,2,-0.082,0.013,2,0,0,1
1000,2,-0.082,0.014,2,0,0,1
1000,2,-0.082,0.015,2,0,0,1
1000,2,-0.082,0.016,2,0,0,1
1000,2,-0.082,0.017,2,0,0,1
1000,2,-0.082,0.018,2,0,0,1
1000,2,-0.082,0.019,2,0,0,1
1000,2,-0.082,0.02,2,0,0,1
1000,2,-0.082,0.021,2,0,0,1
1000,2,-0.082,0.022,2,0,0,1
1000,2,-0.082,0.023,2,0,0,1
1000,2,-0.082,0.024,2,0,0,1
1000,2,-0.082,0.025,2,0,0,1
1000,2,-0.082,0.026,2,0,0,1
1000,2,-0.082,0.027,2,0,0,1
1000,2,-0.082,0.028,2,0,0,1
1000,2,-0.082,0.029,2,0,0,1
1000,2,-0.082,0.03,2,0,0,1
1000,2,-0.082,0.031,2,0,0,1
1000,2,-0.082,0.032,2,0,0,1
1000,2,-0.082,0.033,2,0,0,1
1000,2,-0.082,0.034,2,0,0,1
1000,2,-0.082,0.035,2,0,0,1
1000,2,-0.082,0.036,2,0,0,1
1000,2,-0.082,0.037,2,0,0,1
1000,2,-0.082,0.038,2,0,0,1
1000,2,-0.082,0.039,2,0,0,1
1000,2,-0.082,0.04,2,0,0,1
1000,2,-0.082,0.041,2,0,0,1
1000,2,-0.082,0.042,2,0,0,1
1000,2,-0.082,0.043,2,0,0,1
1000,2,-0.082,0.044,2,0,0,1
1000,2,-0.082,0.045,2,0,0,1
1000,2,-0.082,0.046,2,0,0,1
1000,2,-0.082,0.047,2,0,0,1
1000,2,-0.082,0.048,2,0,0,1
1000,2,-0.082,0.049,2,0,0,1
1000,2,-0.082,0.05,2,0,0,1
1000,2,-0.082,0.051,2,0,0,1
1000,2,-0.082,0.052,2,0,0,1
1000,2,-0.082,0.053,2,0,0,1
1000,2,-0.082,0.054,2,0,0,1
1000,2,-0.081,-0.078,2,0,0,1
1000,2,-0.081,-0.077,2,0,0,1
1000,2,-0.081,-0.076,2,0,0,1
1000,2,-0.081,-0.075,2,0,0,1
1000,2,-0.081,-0.074,2,0,0,1
1000,2,-0.081,-0.073,2,0,0,1
1000,2,-0.081,-0.072,2,0,0,1
1000,2,-0.081,-0.071,2,0,0,1
1000,2,-0.081,-0.07,2,0,0,1
1000,2,-0.081,-0.069,2,0,0,1
1000,2,-0.081,-0.068,2,0,0,1
1000,2,-0.081,-0.067,2,0,0,1
